"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.569089997E0,-7.208377868E-2,5.946164131E-1,9.861420631E0,9.879594203E0
9.571551143E0,-3.140579537E-2,6.065805554E-1,9.870991707E0,9.889661449E0
9.574012237E0,-7.178467698E-3,6.065805554E-1,9.873384476E0,9.892002452E0
9.576473331E0,-3.140579537E-2,6.209374666E-1,9.870991707E0,9.890552408E0
9.578934425E0,-5.054837838E-2,5.922235847E-1,9.842277527E0,9.860208458E0
9.581395570E0,-4.576273263E-2,5.802595019E-1,9.894919395E0,9.912024272E0
9.583852602E0,-3.858426586E-2,6.305087805E-1,9.875777245E0,9.895959087E0
9.586313747E0,-2.632104978E-2,5.922235847E-1,9.847063065E0,9.864890905E0
9.588774841E0,-4.097708687E-2,6.065805554E-1,9.851848602E0,9.870589647E0
9.591235935E0,-1.914258115E-2,6.472585201E-1,9.835099220E0,9.856393189E0
9.593697029E0,1.435693540E-2,6.448656917E-1,9.839884758E0,9.861003495E0
9.596158175E0,-4.815555736E-2,6.065805554E-1,9.880562782E0,9.899281783E0
9.598619268E0,-2.632104978E-2,6.209374666E-1,9.909276962E0,9.928747456E0
9.601080414E0,-2.392822690E-2,6.568298340E-1,9.866206169E0,9.888074745E0
9.603541508E0,-3.858426586E-2,6.137589812E-1,9.882955551E0,9.902070453E0
9.606002602E0,-2.392822690E-2,5.922235847E-1,9.837491989E0,9.855331043E0
9.608463747E0,-2.392822644E-3,6.017948985E-1,9.875777245E0,9.894096169E0
9.610924841E0,1.914258115E-2,6.257231236E-1,9.882955551E0,9.902762559E0
9.613388383E0,-3.140579537E-2,5.826523304E-1,9.866206169E0,9.883445464E0
9.615849529E0,-3.619144112E-2,5.994020700E-1,9.839884758E0,9.858190742E0
9.618310622E0,-1.914258115E-2,6.472585201E-1,9.880562782E0,9.901758981E0
9.620771716E0,-3.379862010E-2,6.257231236E-1,9.854242325E0,9.874146220E0
9.623232862E0,-5.054837838E-2,6.089733839E-1,9.873384476E0,9.892276013E0
9.625693956E0,-1.196411345E-2,6.400800347E-1,9.943075180E0,9.963663464E0
9.628155050E0,-2.632104978E-2,6.185446382E-1,9.899705887E0,9.919045665E0
9.630616195E0,1.674975827E-2,6.089733839E-1,9.906884193E0,9.925597391E0
9.633077289E0,-1.196411345E-2,6.329016089E-1,9.868598938E0,9.888880249E0
9.635538435E0,-1.196411345E-2,5.730810165E-1,9.890133858E0,9.906730677E0
9.637999529E0,-1.674975827E-2,5.515456200E-1,9.892526627E0,9.907904228E0
9.640460622E0,-5.294119939E-2,6.257231236E-1,9.854242325E0,9.874230299E0
9.642935831E0,-7.178467698E-3,5.754738450E-1,9.887741089E0,9.904476034E0
9.645396977E0,-2.392822690E-2,6.065805554E-1,9.892526627E0,9.911134929E0
9.647858070E0,7.178467698E-3,6.352944374E-1,9.844670296E0,9.865149963E0
9.650319164E0,-3.619144112E-2,6.089733839E-1,9.861420631E0,9.880272024E0
9.652780310E0,-0.000000000E0,6.329016089E-1,9.825528145E0,9.845890908E0
9.655241404E0,-9.571290575E-3,6.113662124E-1,9.892526627E0,9.911404709E0
9.657702497E0,-2.153540403E-2,5.850451589E-1,9.899705887E0,9.917001475E0
9.660163643E0,-2.392822644E-3,5.970092416E-1,9.887741089E0,9.905748311E0
9.662624737E0,-4.785645287E-3,5.898307562E-1,9.882955551E0,9.900542089E0
9.665085883E0,-3.140579537E-2,5.874379873E-1,9.863813400E0,9.881340218E0
9.667546977E0,-6.729813665E-2,6.305087805E-1,9.914062500E0,9.934319585E0
9.670008070E0,-2.392822690E-2,6.089733839E-1,9.832706451E0,9.851575372E0
9.672467862E0,-2.632104978E-2,6.233302951E-1,9.851848602E0,9.871583173E0
9.674928956E0,-4.785645287E-3,6.257231236E-1,9.868598938E0,9.888417332E0
9.677390102E0,-9.571290575E-3,6.089733839E-1,9.892526627E0,9.911257400E0
9.679851195E0,7.178467698E-3,5.898307562E-1,9.863813400E0,9.881435455E0
9.682312341E0,-1.435693540E-2,6.089733839E-1,9.880562782E0,9.899321977E0
9.684773435E0,-3.140579537E-2,6.281159520E-1,9.870991707E0,9.891005674E0
9.687234529E0,-4.097708687E-2,6.352944374E-1,9.885348320E0,9.905826041E0
9.689695675E0,2.392822644E-3,5.946164131E-1,9.873384476E0,9.891273700E0
9.692156768E0,4.307080805E-2,6.065805554E-1,9.906884193E0,9.925530187E0
9.694617862E0,-2.392822690E-2,6.017948985E-1,9.842277527E0,9.860687429E0
9.697079008E0,-1.435693540E-2,6.209374666E-1,9.866206169E0,9.885736878E0
9.699540102E0,-2.153540403E-2,6.185446382E-1,9.931111336E0,9.950378566E0
9.702030622E0,-2.392822644E-3,5.874379873E-1,9.856635094E0,9.874124998E0
9.704491716E0,4.785645287E-3,6.113662124E-1,9.839884758E0,9.858860157E0
9.706952862E0,-1.435693540E-2,6.113662124E-1,9.866206169E0,9.885140310E0
9.709413956E0,-2.153540403E-2,6.137589812E-1,9.882955551E0,9.902018698E0
9.711875102E0,-4.785645287E-3,6.161518097E-1,9.847063065E0,9.866322362E0
9.714336195E0,-4.815555736E-2,5.970092416E-1,9.825528145E0,9.843766673E0
9.716797289E0,-2.632104978E-2,6.089733839E-1,9.892526627E0,9.911287729E0
9.719258435E0,-4.785645287E-3,6.209374666E-1,9.868598938E0,9.888115657E0
9.721719529E0,-1.914258115E-2,6.065805554E-1,9.873384476E0,9.892018369E0
9.724180622E0,1.196411345E-2,6.065805554E-1,9.868598938E0,9.887230558E0
9.726641768E0,-2.901297435E-2,6.065805554E-1,9.844670296E0,9.863382531E0
9.729102862E0,-1.674975827E-2,6.113662124E-1,9.868598938E0,9.887532260E0
9.731542758E0,-2.153540403E-2,6.209374666E-1,9.851848602E0,9.871420769E0
9.734003904E0,1.914258115E-2,6.233302951E-1,9.885348320E0,9.904999672E0
9.736464997E0,-4.097708687E-2,5.994020700E-1,9.906884193E0,9.925085208E0
9.738926091E0,-5.772684515E-2,5.946164131E-1,9.906884193E0,9.924880628E0
9.741387237E0,-2.632104978E-2,6.089733839E-1,9.894919395E0,9.913675969E0
9.743848331E0,-3.858426586E-2,5.659025311E-1,9.882955551E0,9.899219406E0
9.746309425E0,-2.392822644E-3,5.850451589E-1,9.909276962E0,9.926532802E0
9.748770518E0,-4.815555736E-2,5.850451589E-1,9.904491425E0,9.921872161E0
9.751231664E0,-9.571290575E-3,5.826523304E-1,9.902098656E0,9.919230471E0
9.753692758E0,-2.392822644E-3,5.898307562E-1,9.885348320E0,9.902929741E0
9.756153904E0,-7.178467698E-3,6.161518097E-1,9.899705887E0,9.918864412E0
9.758614997E0,-4.336991161E-2,5.970092416E-1,9.926325798E0,9.944357437E0
9.761083852E0,-4.815555736E-2,5.850451589E-1,9.856635094E0,9.874100069E0
9.763544945E0,-2.392822690E-2,6.376872063E-1,9.863813400E0,9.884433840E0
9.766006091E0,-2.632104978E-2,6.113662124E-1,9.899705887E0,9.918600611E0
9.768467185E0,-2.153540403E-2,6.041877270E-1,9.856635094E0,9.875158832E0
9.770928331E0,1.435693540E-2,6.257231236E-1,9.887741089E0,9.907530438E0
9.773389425E0,1.435693540E-2,5.922235847E-1,9.890133858E0,9.907859639E0
9.775850518E0,4.785645287E-3,6.065805554E-1,9.887741089E0,9.906330638E0
9.778311664E0,-2.153540403E-2,6.137589812E-1,9.880562782E0,9.899630536E0
9.780772758E0,-7.178467698E-3,5.898307562E-1,9.904491425E0,9.922041233E0
9.783233852E0,-1.196411345E-2,6.137589812E-1,9.847063065E0,9.866179312E0
9.785694997E0,-2.392822644E-3,6.376872063E-1,9.830313683E0,9.850975474E0
9.788156091E0,-2.392822690E-2,5.970092416E-1,9.878170013E0,9.896223290E0
9.790609216E0,-2.901297435E-2,6.281159520E-1,9.885348320E0,9.905325982E0
9.793070362E0,1.196411345E-2,6.329016089E-1,9.899705887E0,9.919923600E0
9.795531456E0,-3.858426586E-2,5.898307562E-1,9.859027863E0,9.876731213E0
9.797992550E0,-3.140579537E-2,6.161518097E-1,9.825528145E0,9.844878501E0
9.800453695E0,-1.674975827E-2,6.209374666E-1,9.849455833E0,9.869023463E0
9.802914789E0,-4.815555736E-2,5.898307562E-1,9.866206169E0,9.883938661E0
9.805375883E0,-2.901297435E-2,5.994020700E-1,9.873384476E0,9.891604804E0
9.807837029E0,-7.178467698E-3,6.065805554E-1,9.878170013E0,9.896778987E0
9.810298122E0,-1.674975827E-2,6.161518097E-1,9.851848602E0,9.871111614E0
9.812759216E0,-3.379862010E-2,6.496513486E-1,9.885348320E0,9.906730067E0
9.815220362E0,-7.178467698E-3,6.137589812E-1,9.921540260E0,9.940508677E0
9.817681456E0,-3.619144112E-2,6.089733839E-1,9.827920914E0,9.846836441E0
9.820144737E0,1.196411345E-2,5.970092416E-1,9.837491989E0,9.855597994E0
9.822605831E0,2.392822644E-3,6.041877270E-1,9.842277527E0,9.860805010E0
9.825066925E0,-4.336991161E-2,5.970092416E-1,9.847063065E0,9.865239581E0
9.827528018E0,-3.379862010E-2,5.970092416E-1,9.902098656E0,9.920137104E0
9.829989164E0,-4.336991161E-2,6.113662124E-1,9.861420631E0,9.880448698E0
9.832450258E0,-4.785645287E-3,6.281159520E-1,9.887741089E0,9.907672602E0
9.834911352E0,-0.000000000E0,6.113662124E-1,9.870991707E0,9.889906265E0
9.837372497E0,-2.632104978E-2,5.611169338E-1,9.880562782E0,9.896517868E0
9.839833591E0,-3.379862010E-2,6.137589812E-1,9.887741089E0,9.906829275E0
9.842294685E0,-9.571290575E-3,6.185446382E-1,9.902098656E0,9.921403473E0
9.844755779E0,7.178467698E-3,5.850451589E-1,9.806385040E0,9.823823946E0
9.847216925E0,-9.571290575E-3,6.376872063E-1,9.863813400E0,9.884409511E0
9.849682550E0,-2.632104978E-2,6.137589812E-1,9.830313683E0,9.849490341E0
9.852143643E0,-1.435693540E-2,5.778666735E-1,9.851848602E0,9.868792069E0
9.854604789E0,2.392822644E-3,5.874379873E-1,9.875777245E0,9.893233309E0
9.857065883E0,1.196411345E-2,6.065805554E-1,9.844670296E0,9.863347117E0
9.859526977E0,-3.619144112E-2,5.922235847E-1,9.832706451E0,9.850591594E0
9.861988122E0,-3.140579537E-2,6.065805554E-1,9.892526627E0,9.911155803E0
9.864449216E0,-4.097708687E-2,6.041877270E-1,9.904491425E0,9.922987066E0
9.866910362E0,-3.379862010E-2,6.209374666E-1,9.885348320E0,9.904888545E0
9.869371456E0,-7.178467698E-3,6.209374666E-1,9.880562782E0,9.900057362E0
9.871832550E0,9.571290575E-3,6.257231236E-1,9.882955551E0,9.902748682E0
9.874293695E0,-4.576273263E-2,5.970092416E-1,9.849455833E0,9.867638749E0
9.876754789E0,-3.858426586E-2,6.209374666E-1,9.882955551E0,9.902517988E0
9.879219008E0,-4.576273263E-2,6.424728632E-1,9.866206169E0,9.887208392E0
9.881680102E0,-4.785645287E-3,6.233302951E-1,9.859027863E0,9.878714185E0
9.884141247E0,9.571290575E-3,6.305087805E-1,9.911669731E0,9.931708302E0
9.886602341E0,-3.858426586E-2,6.089733839E-1,9.870991707E0,9.889833902E0
9.889063435E0,-4.336991161E-2,6.233302951E-1,9.830313683E0,9.850151710E0
9.891524581E0,-4.785645287E-3,5.850451589E-1,9.885348320E0,9.902646724E0
9.893985675E0,-4.785645287E-3,6.161518097E-1,9.830313683E0,9.849605731E0
9.896446768E0,2.392822644E-3,6.424728632E-1,9.827920914E0,9.848898750E0
9.898907914E0,-4.336991161E-2,5.898307562E-1,9.873384476E0,9.891081957E0
9.901369008E0,-7.178467698E-3,6.017948985E-1,9.880562782E0,9.898875165E0
9.903830102E0,-3.379862010E-2,6.185446382E-1,9.890133858E0,9.909515000E0
9.906291247E0,-5.294119939E-2,5.994020700E-1,9.897313118E0,9.915588362E0
9.908756456E0,-0.000000000E0,6.233302951E-1,9.909276962E0,9.928862501E0
9.911217602E0,1.196411345E-2,6.185446382E-1,9.863813400E0,9.883195607E0
9.913678695E0,-2.392822644E-3,6.065805554E-1,9.873384476E0,9.892000137E0
9.916139789E0,7.178467698E-3,6.257231236E-1,9.890133858E0,9.909910629E0
9.918600883E0,-2.901297435E-2,6.089733839E-1,9.868598938E0,9.887412975E0
9.921062029E0,-4.336991161E-2,6.424728632E-1,9.890133858E0,9.911074616E0
9.923523122E0,-4.576273263E-2,6.137589812E-1,9.931111336E0,9.950164153E0
9.925984268E0,-1.674975827E-2,6.448656917E-1,9.875777245E0,9.896823152E0
9.928445362E0,3.110669367E-2,6.065805554E-1,9.878170013E0,9.896825269E0
9.930906456E0,-3.140579537E-2,5.970092416E-1,9.870991707E0,9.889079008E0
9.933367550E0,2.392822690E-2,5.970092416E-1,9.835099220E0,9.853231412E0
9.935828695E0,-1.435693540E-2,5.946164131E-1,9.844670296E0,9.862621763E0
9.938273279E0,-2.153540403E-2,5.994020700E-1,9.909276962E0,9.927412378E0
9.940734372E0,-1.914258115E-2,6.137589812E-1,9.859027863E0,9.878132259E0
9.943195518E0,-3.858426586E-2,6.161518097E-1,9.830313683E0,9.849680142E0
9.945656612E0,-7.686942816E-2,6.281159520E-1,9.894919395E0,9.915133302E0
9.948117706E0,-1.914258115E-2,5.754738450E-1,9.839884758E0,9.856716930E0
9.950578800E0,-1.914258115E-2,5.922235847E-1,9.921540260E0,9.939218095E0
9.953039945E0,-2.901297435E-2,6.017948985E-1,9.894919395E0,9.913245114E0
9.955501039E0,-1.196411345E-2,6.041877270E-1,9.923933029E0,9.942315259E0
9.957962185E0,-2.392822690E-2,6.017948985E-1,9.870991707E0,9.889348155E0
9.960423279E0,-1.196411345E-2,6.017948985E-1,9.847063065E0,9.865442273E0
9.962884372E0,-1.674975827E-2,6.161518097E-1,9.902098656E0,9.921264103E0
9.965345518E0,-4.785645287E-3,5.922235847E-1,9.861420631E0,9.879188658E0
9.967834841E0,1.914258115E-2,6.041877270E-1,9.863813400E0,9.882318758E0
9.970295987E0,-2.901297435E-2,6.305087805E-1,9.866206169E0,9.886374828E0
9.972757081E0,-1.674975827E-2,6.161518097E-1,9.873384476E0,9.892605552E0
9.975218227E0,4.785645287E-3,6.089733839E-1,9.885348320E0,9.904089201E0
9.977679268E0,7.178467698E-3,5.898307562E-1,9.890133858E0,9.907709098E0
9.980140414E0,-4.097708687E-2,6.233302951E-1,9.887741089E0,9.907453942E0
9.982601508E0,-4.097708687E-2,6.065805554E-1,9.863813400E0,9.882531755E0
9.985062654E0,-4.815555736E-2,6.041877270E-1,9.921540260E0,9.940036363E0
9.987523747E0,-3.140579537E-2,5.850451589E-1,9.967003822E0,9.984209000E0
9.989984893E0,-1.196411345E-2,6.687939167E-1,9.887741089E0,9.910340674E0
9.992445987E0,-1.435693540E-2,6.113662124E-1,9.859027863E0,9.877975762E0
9.994907081E0,-2.153540403E-2,5.778666735E-1,9.844670296E0,9.861639159E0
9.997372654E0,-2.392822644E-3,5.970092416E-1,9.878170013E0,9.896194651E0
9.999833800E0,-2.632104978E-2,6.041877270E-1,9.887741089E0,9.906218221E0
1.000229489E1,-1.435693540E-2,5.994020700E-1,9.863813400E0,9.882019215E0
1.000475599E1,-2.632104978E-2,6.472585201E-1,9.902098656E0,9.923265298E0
1.000721713E1,-4.097708687E-2,5.994020700E-1,9.856635094E0,9.874928725E0
1.000967823E1,-2.153540403E-2,5.970092416E-1,9.832706451E0,9.850837526E0
1.001213932E1,-1.914258115E-2,6.113662124E-1,9.866206169E0,9.885148419E0
1.001460047E1,-2.632104978E-2,5.898307562E-1,9.849455833E0,9.867136025E0
1.001706156E1,-4.336991161E-2,5.994020700E-1,9.892526627E0,9.910764191E0
1.001952265E1,-3.379862010E-2,6.089733839E-1,9.902098656E0,9.920864313E0
1.002198380E1,2.153540403E-2,6.544370055E-1,9.902098656E0,9.923724571E0
1.002444489E1,2.392822644E-3,6.233302951E-1,9.902098656E0,9.921698653E0
1.002691338E1,-5.772684515E-2,5.395814776E-1,9.885348320E0,9.900231915E0
1.002937453E1,-4.336991161E-2,6.065805554E-1,9.820742607E0,9.839553154E0
1.003183562E1,-9.571290575E-3,6.185446382E-1,9.873384476E0,9.892745326E0
1.003429672E1,-3.619144112E-2,6.065805554E-1,9.899705887E0,9.918337887E0
1.003675781E1,7.178467698E-3,6.065805554E-1,9.909276962E0,9.927827628E0
1.003921896E1,-1.674975827E-2,5.898307562E-1,9.890133858E0,9.907720656E0
1.004168005E1,-2.632104978E-2,5.754738450E-1,9.911669731E0,9.928396638E0
1.004414114E1,-1.196411345E-2,5.994020700E-1,9.866206169E0,9.884404390E0
1.004660229E1,-4.815555736E-2,6.233302951E-1,9.880562782E0,9.900322243E0
1.004906338E1,-4.785645287E-3,6.185446382E-1,9.885348320E0,9.904682316E0
1.005152453E1,-0.000000000E0,5.563312769E-1,9.854242325E0,9.869933956E0
1.005398562E1,-1.435693540E-2,6.065805554E-1,9.914062500E0,9.932612010E0
1.005644781E1,-5.294119939E-2,6.305087805E-1,9.887741089E0,9.907964873E0
1.005890896E1,-3.858426586E-2,6.209374666E-1,9.859027863E0,9.878637683E0
1.006137005E1,-2.392822690E-2,6.089733839E-1,9.861420631E0,9.880234714E0
1.006383114E1,1.914258115E-2,6.017948985E-1,9.844670296E0,9.863065283E0
1.006629229E1,1.435693540E-2,5.898307562E-1,9.825528145E0,9.843226593E0
1.006875338E1,1.196411345E-2,6.089733839E-1,9.856635094E0,9.875436552E0
1.007121448E1,-0.000000000E0,6.305087805E-1,9.885348320E0,9.905435514E0
1.007367557E1,-3.619144112E-2,6.185446382E-1,9.978967667E0,9.998184984E0
1.007613672E1,-5.054837838E-2,6.281159520E-1,9.890133858E0,9.910188319E0
1.007859781E1,-5.054837838E-2,5.802595019E-1,9.835099220E0,9.852331343E0
1.008105896E1,2.392822644E-3,5.898307562E-1,9.844670296E0,9.862324233E0
1.008352005E1,-1.435693540E-2,6.137589812E-1,9.885348320E0,9.904393854E0
1.008598469E1,-2.632104978E-2,6.305087805E-1,9.878170013E0,9.898306771E0
1.008844578E1,-7.178467698E-3,5.754738450E-1,9.902098656E0,9.918809377E0
1.009090692E1,1.674975827E-2,5.874379873E-1,9.856635094E0,9.874138915E0
1.009336802E1,-2.901297435E-2,5.922235847E-1,9.825528145E0,9.843402555E0
1.009582911E1,-3.858426586E-2,6.209374666E-1,9.880562782E0,9.900129948E0
1.009829026E1,4.785645287E-3,6.209374666E-1,9.890133858E0,9.909608164E0
1.010075135E1,3.828516230E-2,5.730810165E-1,9.837491989E0,9.854244580E0
1.010321244E1,7.178467698E-3,5.946164131E-1,9.854242325E0,9.872168556E0
1.010567359E1,-2.632104978E-2,5.970092416E-1,9.931111336E0,9.949074590E0
1.010813469E1,-6.011966988E-2,6.257231236E-1,9.837491989E0,9.857555094E0
1.011059578E1,-3.379862010E-2,6.305087805E-1,9.870991707E0,9.891165803E0
1.011305692E1,8.614161611E-2,5.180460811E-1,9.744172096E0,9.758313479E0
1.011553646E1,-3.379862010E-2,5.730810165E-1,9.950253487E0,9.966800321E0
1.011799765E1,-1.917249113E-1,7.504490018E-1,1.017517948E1,1.020461707E1
1.012045885E1,-2.632104978E-2,6.786643267E-1,9.832706451E0,9.856134852E0
1.012292000E1,1.220339537E-1,5.539384484E-1,9.542876244E0,9.559718986E0
1.012538120E1,6.460621208E-2,5.682953596E-1,9.729815483E0,9.746611868E0
1.012784239E1,-1.151545867E-1,6.209374666E-1,1.011775112E1,1.013744108E1
1.013030354E1,-1.366899908E-1,6.113662124E-1,1.019462109E1,1.021385098E1
1.013276474E1,3.589234129E-2,5.539384484E-1,9.868598938E0,9.884198554E0
1.013522588E1,9.092725813E-2,5.515456200E-1,9.593125343E0,9.609397702E0
1.013768708E1,-1.435693540E-2,6.544370055E-1,9.796813965E0,9.818658655E0
1.014014823E1,-1.031904742E-1,7.360920906E-1,1.001007462E1,1.003763287E1
1.014260942E1,-9.361918271E-2,6.496513486E-1,1.000289631E1,1.002440751E1
1.014507760E1,-1.196411345E-2,5.132604837E-1,9.909276962E0,9.922567681E0
1.014753880E1,3.828516230E-2,4.773681164E-1,9.885348320E0,9.896941825E0
1.014999995E1,2.153540403E-2,5.754738450E-1,9.866206169E0,9.882998436E0
1.015246114E1,-1.435693540E-2,6.834499836E-1,9.861420631E0,9.885086083E0
1.015492234E1,-1.914258115E-2,6.810571551E-1,9.882955551E0,9.906412858E0
1.015738354E1,-3.858426586E-2,6.089733839E-1,9.842277527E0,9.861174587E0
1.015984469E1,-5.054837838E-2,5.491527915E-1,9.832706451E0,9.848159223E0
1.016230588E1,-4.785645287E-3,5.491527915E-1,9.868598938E0,9.883867497E0
1.016476703E1,9.571290575E-3,5.898307562E-1,9.938289642E0,9.955781885E0
1.016722823E1,-2.901297435E-2,6.472585201E-1,9.962218285E0,9.983264922E0
1.016968937E1,-2.392822644E-3,6.664010882E-1,9.866206169E0,9.888686480E0
1.017215057E1,-2.632104978E-2,6.017948985E-1,9.787242889E0,9.805762248E0
1.017460302E1,-7.178467698E-3,5.635097623E-1,9.820742607E0,9.836898909E0
1.017706422E1,-7.686942816E-2,6.352944374E-1,9.890133858E0,9.910815085E0
1.017952536E1,-2.632104978E-2,6.305087805E-1,9.911669731E0,9.931738568E0
1.018198656E1,-3.858426586E-2,5.970092416E-1,9.902098656E0,9.920154564E0
1.018444776E1,-1.674975827E-2,6.305087805E-1,9.827920914E0,9.848139487E0
1.018690896E1,-6.729813665E-2,6.400800347E-1,9.837491989E0,9.858523222E0
1.018937010E1,-5.294119939E-2,5.706881881E-1,9.878170013E0,9.894782999E0
1.019183130E1,-2.392822690E-2,5.970092416E-1,9.885348320E0,9.903388511E0
1.019429250E1,-2.392822644E-3,5.898307562E-1,9.916455269E0,9.933981636E0
1.019675364E1,-1.914258115E-2,5.635097623E-1,9.861420631E0,9.877526338E0
1.019921484E1,-4.097708687E-2,6.209374666E-1,9.887741089E0,9.907303685E0
1.020167599E1,-6.490531564E-2,6.161518097E-1,9.940682411E0,9.959971012E0
1.020414265E1,-2.392822690E-2,6.089733839E-1,9.839884758E0,9.858739939E0
1.020660385E1,-1.435693540E-2,5.994020700E-1,9.870991707E0,9.889184306E0
1.020906505E1,4.307080805E-2,6.065805554E-1,9.811170578E0,9.829998127E0
1.021152620E1,-1.031904742E-1,6.209374666E-1,9.933504105E0,9.953427320E0
1.021398739E1,-9.601201117E-2,6.233302951E-1,9.940682411E0,9.960668942E0
1.021644859E1,-2.901297435E-2,5.970092416E-1,9.794421196E0,9.812642272E0
1.021890974E1,2.632104978E-2,5.970092416E-1,9.835099220E0,9.853237514E0
1.022137094E1,-4.785645287E-3,6.305087805E-1,9.892526627E0,9.912600430E0
1.022383213E1,-2.153540403E-2,6.233302951E-1,1.000768185E1,1.002709830E1
1.022629328E1,2.392822690E-2,6.065805554E-1,9.897313118E0,9.915912438E0
1.022875442E1,-4.785645287E-3,5.682953596E-1,9.849455833E0,9.865838167E0
1.023121562E1,-4.815555736E-2,6.161518097E-1,9.887741089E0,9.907037188E0
1.023367828E1,-6.011966988E-2,6.209374666E-1,9.955039978E0,9.974567593E0
1.023613948E1,-3.619144112E-2,6.281159520E-1,9.926325798E0,9.946244684E0
1.023860062E1,-2.392822644E-3,5.922235847E-1,9.830313683E0,9.848136961E0
1.024106182E1,-3.858426586E-2,5.898307562E-1,9.854242325E0,9.871954258E0
1.024352302E1,-2.153540403E-2,5.874379873E-1,9.887741089E0,9.905199190E0
1.024598422E1,-1.914258115E-2,5.874379873E-1,9.904491425E0,9.921915148E0
1.024844536E1,-2.392822690E-2,6.209374666E-1,9.902098656E0,9.921577177E0
1.025090656E1,-2.392822690E-2,6.209374666E-1,9.870991707E0,9.890531491E0
1.025336771E1,-2.901297435E-2,5.970092416E-1,9.827920914E0,9.846079995E0
1.025582890E1,2.392822644E-3,6.329016089E-1,9.902098656E0,9.922304569E0
1.025829010E1,-2.392822644E-3,6.281159520E-1,9.873384476E0,9.893344044E0
1.026075125E1,-3.379862010E-2,5.946164131E-1,9.868598938E0,9.886554305E0
1.026319781E1,-3.379862010E-2,6.089733839E-1,9.875777245E0,9.894592822E0
1.026565901E1,-1.914258115E-2,6.041877270E-1,9.885348320E0,9.903813440E0
1.026812015E1,-5.772684515E-2,6.065805554E-1,9.928718567E0,9.947397888E0
1.027058135E1,-2.392822690E-2,6.137589812E-1,9.882955551E0,9.902024191E0
1.027304255E1,2.153540403E-2,6.161518097E-1,9.870991707E0,9.890226696E0
1.027550370E1,2.392822690E-2,5.946164131E-1,9.851848602E0,9.869805577E0
1.027796489E1,4.785645287E-3,6.209374666E-1,9.868598938E0,9.888115657E0
1.028042609E1,-2.901297435E-2,6.089733839E-1,9.868598938E0,9.887412975E0
1.028288724E1,-6.251249462E-2,5.826523304E-1,9.875777245E0,9.893147514E0
1.028534844E1,-3.140579537E-2,5.778666735E-1,9.926325798E0,9.943181587E0
1.028780958E1,-4.336991161E-2,6.329016089E-1,9.897313118E0,9.917623322E0
1.029027078E1,-5.772684515E-2,6.257231236E-1,9.870991707E0,9.890972606E0
